REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2015/02/27 10:30:00",9203.48,37.11,TRADE
NSW1,"2015/02/27 11:00:00",9226.97,38.47,TRADE
NSW1,"2015/02/27 11:30:00",9287.08,40.85,TRADE
NSW1,"2015/02/27 12:00:00",9299.41,40.6,TRADE
NSW1,"2015/02/27 12:30:00",9317.8,40.66,TRADE
NSW1,"2015/02/27 13:00:00",9344.32,41.61,TRADE
NSW1,"2015/02/27 13:30:00",9393.79,43.37,TRADE
NSW1,"2015/02/27 14:00:00",9406.93,44.75,TRADE
NSW1,"2015/02/27 14:30:00",9398.89,47.83,TRADE
NSW1,"2015/02/27 15:00:00",9458.97,48.38,TRADE
NSW1,"2015/02/27 15:30:00",9561.42,48.88,TRADE
NSW1,"2015/02/27 16:00:00",9622.95,49,TRADE
NSW1,"2015/02/27 16:30:00",9601.01,45.45,TRADE
NSW1,"2015/02/27 17:00:00",9529.52,45.55,TRADE
NSW1,"2015/02/27 17:30:00",9251.13,36.7,TRADE
NSW1,"2015/02/27 18:00:00",9064.21,34.92,TRADE
NSW1,"2015/02/27 18:30:00",8870.93,34.93,TRADE
NSW1,"2015/02/27 19:00:00",8861.14,40.17,TRADE
NSW1,"2015/02/27 19:30:00",8935.19,40.53,TRADE
NSW1,"2015/02/27 20:00:00",8741.38,35.46,TRADE
NSW1,"2015/02/27 20:30:00",8538.31,34.92,TRADE
NSW1,"2015/02/27 21:00:00",8310.16,34.5,TRADE
NSW1,"2015/02/27 21:30:00",8275.14,34.25,TRADE
NSW1,"2015/02/27 22:00:00",8039.96,31.04,TRADE
NSW1,"2015/02/27 22:30:00",8002.53,33.74,TRADE
NSW1,"2015/02/27 23:00:00",7840.53,32.86,TRADE
NSW1,"2015/02/27 23:30:00",7607,33.66,TRADE
NSW1,"2015/02/28 00:00:00",7425.88,33.08,TRADE
NSW1,"2015/02/28 00:30:00",7175.46,31.94,TRADE
NSW1,"2015/02/28 01:00:00",6910.06,28.73,TRADE
NSW1,"2015/02/28 01:30:00",6617.41,27.61,TRADE
NSW1,"2015/02/28 02:00:00",6379.7,24.01,TRADE
NSW1,"2015/02/28 02:30:00",6167.32,19.02,TRADE
NSW1,"2015/02/28 03:00:00",6095.47,19.6,TRADE
NSW1,"2015/02/28 03:30:00",6079.62,24.56,TRADE
NSW1,"2015/02/28 04:00:00",6084.72,19.49,TRADE
NSW1,"2015/02/28 04:30:00",6119.16,22.94,TRADE
NSW1,"2015/02/28 05:00:00",6229.32,27.53,TRADE
NSW1,"2015/02/28 05:30:00",6388.05,27.96,TRADE
NSW1,"2015/02/28 06:00:00",6525.99,19.44,TRADE
NSW1,"2015/02/28 06:30:00",6794.24,23.73,TRADE
NSW1,"2015/02/28 07:00:00",7117.28,27.02,TRADE
NSW1,"2015/02/28 07:30:00",7395.68,28.25,TRADE
NSW1,"2015/02/28 08:00:00",7709.41,30.94,TRADE
NSW1,"2015/02/28 08:30:00",7987.05,34.74,TRADE
NSW1,"2015/02/28 09:00:00",8010.9,30.81,TRADE
NSW1,"2015/02/28 09:30:00",8052.46,28.84,TRADE
NSW1,"2015/02/28 10:00:00",8060.05,28.93,TRADE
NSW1,"2015/02/28 10:30:00",8094.31,32.71,TRADE
NSW1,"2015/02/28 11:00:00",8032.36,28.52,TRADE
NSW1,"2015/02/28 11:30:00",8029.14,28.02,TRADE
NSW1,"2015/02/28 12:00:00",8102.93,28,TRADE
NSW1,"2015/02/28 12:30:00",8158.69,27.99,TRADE
NSW1,"2015/02/28 13:00:00",8219.75,28.11,TRADE
NSW1,"2015/02/28 13:30:00",8274.49,30.85,TRADE
NSW1,"2015/02/28 14:00:00",8417.02,31.75,TRADE
NSW1,"2015/02/28 14:30:00",8455.31,32.77,TRADE
NSW1,"2015/02/28 15:00:00",8671.32,36.81,TRADE
NSW1,"2015/02/28 15:30:00",8742.37,34.96,TRADE
NSW1,"2015/02/28 16:00:00",8911.62,35.21,TRADE
NSW1,"2015/02/28 16:30:00",8950.69,35.91,TRADE
NSW1,"2015/02/28 17:00:00",9021.82,44.43,TRADE
NSW1,"2015/02/28 17:30:00",9015.14,35.46,TRADE
NSW1,"2015/02/28 18:00:00",8911.36,36.73,TRADE
NSW1,"2015/02/28 18:30:00",8722.19,31.91,TRADE
NSW1,"2015/02/28 19:00:00",8741.52,35.32,TRADE
NSW1,"2015/02/28 19:30:00",8735.11,34.76,TRADE
NSW1,"2015/02/28 20:00:00",8571.62,33.85,TRADE
NSW1,"2015/02/28 20:30:00",8319.41,31.98,TRADE
NSW1,"2015/02/28 21:00:00",8099.29,30.02,TRADE
NSW1,"2015/02/28 21:30:00",8000.68,28.13,TRADE
NSW1,"2015/02/28 22:00:00",7801.86,27.98,TRADE
NSW1,"2015/02/28 22:30:00",7680.29,28.36,TRADE
NSW1,"2015/02/28 23:00:00",7449.35,27.98,TRADE
NSW1,"2015/02/28 23:30:00",7232.54,28.03,TRADE
NSW1,"2015/03/01 00:00:00",7110.12,27.45,TRADE
